index,RSI
2010-03-11,59.1291
2010-03-10,58.9425
2010-03-09,59.1152
2010-03-08,59.2669
2010-03-05,58.5342
2010-03-04,58.2706
2010-03-03,58.2314
2010-03-02,57.6714
2010-03-01,54.4600
2010-02-26,53.6940
2010-02-25,52.7438
2010-02-24,53.8121
2010-02-23,55.4041
2010-02-22,56.1841
2010-02-19,55.4498
2010-02-18,55.3468
2010-02-17,55.5453
2010-02-16,54.1338
2010-02-12,51.7649
2010-02-11,51.5858
2010-02-10,51.2785
2010-02-09,52.0826
2010-02-08,51.4777
2010-02-05,51.9529
2010-02-04,53.2300
2010-02-03,54.2218
2010-02-02,53.6148
2010-02-01,52.9553
2010-01-29,54.0268
2010-01-28,54.7229
2010-01-27,55.2796
2010-01-26,55.0621
2010-01-25,54.3636
2010-01-22,55.0117
2010-01-21,56.6081
2010-01-20,56.6444
2010-01-19,56.7518
2010-01-15,58.2546
2010-01-14,57.1937
2010-01-13,57.0442
2010-01-12,57.0308
2010-01-11,58.3751
2010-01-08,57.0751
2010-01-07,57.7446
2010-01-06,57.6522
2010-01-05,58.9935
2010-01-04,56.5913
2009-12-31,56.8658
2009-12-30,56.6452
2009-12-29,57.5863
2009-12-28,57.4258
2009-12-24,56.9182
2009-12-23,55.7718
2009-12-22,55.5919
2009-12-21,55.7462
2009-12-18,55.1615
2009-12-17,55.6322
2009-12-16,56.7546
2009-12-15,56.4404
2009-12-14,56.5920
2009-12-11,56.1544
2009-12-10,55.5932
2009-12-09,54.5946
2009-12-08,54.4754
2009-12-07,53.4061
2009-12-04,53.7944
2009-12-03,55.2803
2009-12-02,53.9222
2009-12-01,53.7326
2009-11-30,53.1365
2009-11-27,52.3266
2009-11-25,54.2485
2009-11-24,54.0596
2009-11-23,55.0817
2009-11-20,53.6546
2009-11-19,54.3758
2009-11-18,55.1041
2009-11-17,55.7073
2009-11-16,55.2648
2009-11-13,54.8999
2009-11-12,55.9415
2009-11-11,56.0541
2009-11-10,54.9978
2009-11-09,54.2949
2009-11-06,52.7217
2009-11-05,51.8014
2009-11-04,52.5790
2009-11-03,51.2091
2009-11-02,51.6173
2009-10-30,53.4159
2009-10-29,52.2595
2009-10-28,54.4138
2009-10-27,54.3860
2009-10-26,56.1889
2009-10-23,56.3951
2009-10-22,55.5395
2009-10-21,55.8764
2009-10-20,57.2772
2009-10-19,56.7703
2009-10-16,57.3103
2009-10-15,57.0617
2009-10-14,56.7313
2009-10-13,55.6736
2009-10-12,55.7553
2009-10-09,55.3167
2009-10-08,55.9909
2009-10-07,55.6747
2009-10-06,55.5742
2009-10-05,53.6910
2009-10-02,53.8294
2009-10-01,57.6595
2009-09-30,57.0870
2009-09-29,57.2731
2009-09-28,56.0957
2009-09-25,56.9342
2009-09-24,58.3404
2009-09-23,59.6297
2009-09-22,59.5092
2009-09-21,58.3474
2009-09-18,59.4240
2009-09-17,59.7617
2009-09-16,59.7498
2009-09-15,58.6492
2009-09-14,57.9361
2009-09-11,59.3236
2009-09-10,59.0029
2009-09-09,58.1514
2009-09-08,57.3170
2009-09-04,56.1625
2009-09-03,55.7308
2009-09-02,54.8429
2009-09-01,56.9902
2009-08-31,56.8083
2009-08-28,57.4741
2009-08-27,57.5251
2009-08-26,57.3016
2009-08-25,57.9851
2009-08-24,57.6458
2009-08-21,56.3204
2009-08-20,55.7993
2009-08-19,55.1577
2009-08-18,55.5701
2009-08-17,55.7435
2009-08-14,58.0092
2009-08-13,58.7641
2009-08-12,57.5447
2009-08-11,57.6443
2009-08-10,57.7918
2009-08-07,58.8447
2009-08-06,58.3668
2009-08-05,57.0513
2009-08-04,56.4610
2009-08-03,56.0277
2009-07-31,55.9044
2009-07-30,55.8557
2009-07-29,55.5540
2009-07-28,55.5989
2009-07-27,56.4347
2009-07-24,56.0870
2009-07-23,53.4047
2009-07-22,51.1787
2009-07-21,52.0871
2009-07-20,51.5415
2009-07-17,51.9780
2009-07-16,50.9429
2009-07-15,49.7804
2009-07-14,48.8323
2009-07-13,48.3822
2009-07-10,47.4735
2009-07-09,47.8880
2009-07-08,48.1816
2009-07-07,49.3444
2009-07-06,48.9641
2009-07-02,50.0309
2009-07-01,50.6571
2009-06-30,50.6436
2009-06-29,50.0796
2009-06-26,49.5123
2009-06-25,49.0514
2009-06-24,49.5485
2009-06-23,49.2156
2009-06-22,50.7979
2009-06-19,51.8637
2009-06-18,51.1137
2009-06-17,51.1137
2009-06-16,52.4348
2009-06-15,53.4145
2009-06-12,54.2547
2009-06-11,53.6101
2009-06-10,54.0728
2009-06-09,53.9182
2009-06-08,54.9397
2009-06-05,55.5206
2009-06-04,54.9956
2009-06-03,55.5280
2009-06-02,55.7795
2009-06-01,55.0679
2009-05-29,54.2881
2009-05-28,53.7157
2009-05-27,54.1961
2009-05-26,53.1194
2009-05-22,53.9823
2009-05-21,54.5723
2009-05-20,53.8966
2009-05-19,53.4884
2009-05-18,53.2396
2009-05-15,52.0473
2009-05-14,51.7448
2009-05-13,52.5853
2009-05-12,53.6338
2009-05-11,53.6852
2009-05-08,53.4331
2009-05-07,55.2855
2009-05-06,55.4430
2009-05-05,55.3805
2009-05-04,54.1364
2009-05-01,53.9545
2009-04-30,53.4527
2009-04-29,52.6538
2009-04-28,53.6324
2009-04-27,53.8909
2009-04-24,53.0106
2009-04-23,52.5165
2009-04-22,51.9222
2009-04-21,51.3230
2009-04-20,53.4053
2009-04-17,53.8101
2009-04-16,52.6442
2009-04-15,52.5036
2009-04-14,54.0951
2009-04-13,53.3089
2009-04-09,52.8150
2009-04-08,51.1924
2009-04-07,51.5004
2009-04-06,51.8901
2009-04-03,51.2081
2009-04-02,50.6533
2009-04-01,48.2099
2009-03-31,48.6251
2009-03-30,47.7521
2009-03-27,49.3329
2009-03-26,49.2267
2009-03-25,49.0984
2009-03-24,48.5169
2009-03-23,46.9805
2009-03-20,47.1629
2009-03-19,47.3329
2009-03-18,45.8076
2009-03-17,44.4243
2009-03-16,44.5351
2009-03-13,44.1867
2009-03-12,43.4382
2009-03-11,42.9364
2009-03-10,41.9669
2009-03-09,41.2675
2009-03-06,41.3120
2009-03-05,42.0978
2009-03-04,43.4748
2009-03-03,43.8153
2009-03-02,43.9563
2009-02-27,43.2740
2009-02-26,44.3070
2009-02-25,44.6754
2009-02-24,43.7556
2009-02-23,45.0298
2009-02-20,44.8895
2009-02-19,46.1638
2009-02-18,46.3599
2009-02-17,47.3891
2009-02-13,48.2809
2009-02-12,47.3171
2009-02-11,47.8105
2009-02-10,48.5833
2009-02-09,48.8592
2009-02-06,48.5506
2009-02-05,47.5089
2009-02-04,47.3576
2009-02-03,46.5242
2009-02-02,46.2197
2009-01-30,47.0763
2009-01-29,46.8314
2009-01-28,46.3109
2009-01-27,45.7245
2009-01-26,46.5055
2009-01-23,45.4942
2009-01-22,45.9983
2009-01-21,45.4678
2009-01-20,46.0730
2009-01-16,47.0605
2009-01-15,45.6848
2009-01-14,45.6423
2009-01-13,45.5273
2009-01-12,46.5848
2009-01-09,47.3967
2009-01-08,46.7785
2009-01-07,47.3708
2009-01-06,46.7072
2009-01-05,46.3444
2009-01-02,45.6572
2008-12-31,44.3797
2008-12-30,42.7798
2008-12-29,42.8930
2008-12-26,42.6477
2008-12-24,42.7026
2008-12-23,43.0686
2008-12-22,42.5536
2008-12-19,42.4922
2008-12-18,42.5817
2008-12-17,42.4028
2008-12-16,42.2750
2008-12-15,43.1657
2008-12-12,41.8533
2008-12-11,43.1852
2008-12-10,42.3487
2008-12-09,42.0622
2008-12-08,41.2806
2008-12-05,39.8979
2008-12-04,40.5629
2008-12-03,39.8515
2008-12-02,39.6078
2008-12-01,41.1162
2008-11-28,41.1581
2008-11-26,39.2218
2008-11-25,40.0704
2008-11-24,39.1697
2008-11-21,37.4701
2008-11-20,38.5422
2008-11-19,40.2551
2008-11-18,40.7126
2008-11-17,41.2987
2008-11-14,42.5020
2008-11-13,40.2554
2008-11-12,40.9827
2008-11-11,41.9982
2008-11-10,42.8928
2008-11-07,41.4715
2008-11-06,41.6583
2008-11-05,42.9175
2008-11-04,42.4983
2008-11-03,41.2138
2008-10-31,40.2461
2008-10-30,39.2399
2008-10-29,36.9892
2008-10-28,35.7706
2008-10-27,36.0448
2008-10-24,36.1196
2008-10-23,37.5344
2008-10-22,37.7997
2008-10-21,39.0469
2008-10-20,38.3170
2008-10-17,37.9636
2008-10-16,37.5176
2008-10-15,39.4013
2008-10-14,40.2203
2008-10-13,36.6406
2008-10-10,36.8554
2008-10-09,37.8639
2008-10-08,35.7479
2008-10-07,38.1055
2008-10-06,38.6179
2008-10-03,39.8767
2008-10-02,41.8432
2008-10-01,41.4507
2008-09-30,41.3858
2008-09-29,44.4236
2008-09-26,45.3834
2008-09-25,45.8386
2008-09-24,44.8778
2008-09-23,45.1055
2008-09-22,46.8595
2008-09-19,45.1695
2008-09-18,43.7544
2008-09-17,45.4691
2008-09-16,43.6528
2008-09-15,44.4298
2008-09-12,44.9391
2008-09-11,45.6554
2008-09-10,43.2433
2008-09-09,46.6204
2008-09-08,47.3118
2008-09-05,46.2573
2008-09-04,47.9007
2008-09-03,48.9751
2008-09-02,50.1075
2008-08-29,51.2877
2008-08-28,50.3848
2008-08-27,49.4922
2008-08-26,49.2396
2008-08-25,50.1437
2008-08-22,49.2835
2008-08-21,48.9342
2008-08-20,49.0405
2008-08-19,50.6917
2008-08-18,51.2761
2008-08-15,51.4428
2008-08-14,51.2611
2008-08-13,51.0294
2008-08-12,51.5245
2008-08-11,50.9426
2008-08-08,48.8834
2008-08-07,50.0277
2008-08-06,49.8552
2008-08-05,47.6978
2008-08-04,48.3319
2008-08-01,48.6434
2008-07-31,48.4802
2008-07-30,47.4955
2008-07-29,45.6807
2008-07-28,45.4635
2008-07-25,45.0602
2008-07-24,45.7131
2008-07-23,45.6286
2008-07-22,47.1442
2008-07-21,46.6603
2008-07-18,48.8993
2008-07-17,48.7090
2008-07-16,48.8752
2008-07-15,48.7031
2008-07-14,48.0681
2008-07-11,48.0681
2008-07-10,48.0292
2008-07-09,48.3138
2008-07-08,47.4075
2008-07-07,48.3228
2008-07-03,47.9043
2008-07-02,49.3450
2008-07-01,48.7184
2008-06-30,49.7843
2008-06-27,51.3926
2008-06-26,53.8657
2008-06-25,53.2560
2008-06-24,55.1099
2008-06-23,54.4483
2008-06-20,54.2233
2008-06-19,54.9682
2008-06-18,55.2216
2008-06-17,55.8261
2008-06-16,55.5367
2008-06-13,54.8998
2008-06-12,53.9437
2008-06-11,53.7486
2008-06-10,54.1982
2008-06-09,56.2848
2008-06-06,57.1330
2008-06-05,56.3130
2008-06-04,55.1245
2008-06-03,55.0908
2008-06-02,56.0562
2008-05-30,56.5714
2008-05-29,55.8488
2008-05-28,55.0921
2008-05-27,54.7384
2008-05-23,55.7368
2008-05-22,54.9617
2008-05-21,55.5001
2008-05-20,55.0017
2008-05-19,55.9802
2008-05-16,56.3311
2008-05-15,56.5726
2008-05-14,55.4565
2008-05-13,54.2794
2008-05-12,54.1483
2008-05-09,51.3459
2008-05-08,50.6683
2008-05-07,49.3299
2008-05-06,50.1349
2008-05-05,49.1302
2008-05-02,49.6218
2008-05-01,48.9818
2008-04-30,48.9938
2008-04-29,49.6760
2008-04-28,49.9278
2008-04-25,49.9040
2008-04-24,50.0560
2008-04-23,49.4858
2008-04-22,51.1013
2008-04-21,50.5957
2008-04-18,48.9681
2008-04-17,48.2883
2008-04-16,47.1384
2008-04-15,46.3819
2008-04-14,46.1420
2008-04-11,45.8030
2008-04-10,46.5499
2008-04-09,47.3415
2008-04-08,46.4460
2008-04-07,47.0386
2008-04-04,47.2218
2008-04-03,47.8468
2008-04-02,47.8468
2008-04-01,48.1871
2008-03-31,46.2977
2008-03-28,46.7559
2008-03-27,46.6497
2008-03-26,46.0739
2008-03-25,45.5192
2008-03-24,44.7343
2008-03-20,45.0632
2008-03-19,47.0855
2008-03-18,45.5755
2008-03-17,44.5588
2008-03-14,47.3796
2008-03-13,46.6387
2008-03-12,47.1391
2008-03-11,45.6992
2008-03-10,45.1034
2008-03-07,46.0226
2008-03-06,46.7221
2008-03-05,46.6976
2008-03-04,46.5040
2008-03-03,47.2208
2008-02-29,48.7195
2008-02-28,49.5260
2008-02-27,49.5596
2008-02-26,50.0607
2008-02-25,47.9083
2008-02-22,48.8043
2008-02-21,50.0310
2008-02-20,49.5110
2008-02-19,50.0458
2008-02-15,48.7485
2008-02-14,49.3448
2008-02-13,49.8426
2008-02-12,47.9537
2008-02-11,47.4947
2008-02-08,47.3506
2008-02-07,47.0528
2008-02-06,47.5928
2008-02-05,48.1684
2008-02-04,46.5437
2008-02-01,45.1847
2008-01-31,43.7793
2008-01-30,45.4625
2008-01-29,45.4372
2008-01-28,45.9086
2008-01-25,42.8373
2008-01-24,41.8649
2008-01-23,40.9325
2008-01-22,39.9429
2008-01-18,41.6586
2008-01-17,43.2560
2008-01-16,43.5565
2008-01-15,44.5292
2008-01-14,45.3693
2008-01-11,45.0587
2008-01-10,44.1768
2008-01-09,45.8121
2008-01-08,47.2151
2008-01-07,47.1222
2008-01-04,47.3211
2008-01-03,48.4083
2008-01-02,48.5394
2007-12-31,50.0293
2007-12-28,50.2512
2007-12-27,50.1788
2007-12-26,50.7481
2007-12-24,50.2640
2007-12-21,49.7309
2007-12-20,48.6973
2007-12-19,48.1734
2007-12-18,48.9507
2007-12-17,49.6458
2007-12-14,49.5754
2007-12-13,50.9292
2007-12-12,52.3097
2007-12-11,52.5205
2007-12-10,52.4219
2007-12-07,52.2268
2007-12-06,51.6418
2007-12-05,53.6021
2007-12-04,52.6318
2007-12-03,52.6799
2007-11-30,51.4796
2007-11-29,49.4746
2007-11-28,46.3347
2007-11-27,45.8488
2007-11-26,47.0489
2007-11-23,46.8424
2007-11-21,47.1247
2007-11-20,47.7474
2007-11-19,49.5137
2007-11-16,50.1174
2007-11-15,50.7995
2007-11-14,51.5510
2007-11-13,50.3795
2007-11-12,51.5939
2007-11-09,52.3280
2007-11-08,53.5817
2007-11-07,55.1213
2007-11-06,55.0107
2007-11-05,55.9595
2007-11-02,55.6695
2007-11-01,56.5509
2007-10-31,56.5781
2007-10-30,56.1335
2007-10-29,55.9893
2007-10-26,56.6170
2007-10-25,55.7273
2007-10-24,54.6348
2007-10-23,54.2202
2007-10-22,55.6434
2007-10-19,56.4707
2007-10-18,56.2677
2007-10-17,56.4749
2007-10-16,57.2258
2007-10-15,58.3707
2007-10-12,58.2953
2007-10-11,57.7780
2007-10-10,55.0040
2007-10-09,54.5604
2007-10-08,55.3265
2007-10-05,55.1407
2007-10-04,54.9462
2007-10-03,54.9462
2007-10-02,55.1898
2007-10-01,54.8948
2007-09-28,56.1423
2007-09-27,57.7330
2007-09-26,53.3419
2007-09-25,52.2270
2007-09-24,53.6417
2007-09-21,54.7555
2007-09-20,53.1970
2007-09-19,53.0228
2007-09-18,50.4216
2007-09-17,49.4356
2007-09-14,48.0096
2007-09-13,49.3399
2007-09-12,50.1997
2007-09-11,48.6068
2007-09-10,51.6321
2007-09-07,52.2052
2007-09-06,51.8769
2007-09-05,50.8545
2007-09-04,51.3702
2007-08-31,51.3309
2007-08-30,50.4905
2007-08-29,49.0440
2007-08-28,48.9618
2007-08-27,49.0396
2007-08-24,48.2032
2007-08-23,48.3164
2007-08-22,47.5630
2007-08-21,46.6618
2007-08-20,45.2459
2007-08-17,46.7565
2007-08-16,44.7240
2007-08-15,46.1469
2007-08-14,48.1646
2007-08-13,47.7415
2007-08-10,42.3128
2007-08-09,44.4495
2007-08-08,46.4686
2007-08-07,47.1760
2007-08-06,47.6005
2007-08-03,50.0355
2007-08-02,50.9678
2007-08-01,50.2682
2007-07-31,50.5652
2007-07-30,49.8365
2007-07-27,51.4266
2007-07-26,53.1462
2007-07-25,51.6197
2007-07-24,51.9702
2007-07-23,54.2524
2007-07-20,53.7611
2007-07-19,54.7495
2007-07-18,54.2501
2007-07-17,53.7641
2007-07-16,54.8170
2007-07-13,53.4972
2007-07-12,52.5066
2007-07-11,51.8116
2007-07-10,52.3497
2007-07-09,51.6752
2007-07-06,51.2449
2007-07-05,53.0864
2007-07-03,49.0674
2007-07-02,49.0854
2007-06-29,48.5291
2007-06-28,49.1273
2007-06-27,46.3338
2007-06-26,46.9590
2007-06-25,47.3078
2007-06-22,48.1696
2007-06-21,46.6080
2007-06-20,45.6008
2007-06-19,46.2877
2007-06-18,50.3934
2007-06-15,50.7354
2007-06-14,50.3063
2007-06-13,49.8966
2007-06-12,50.3338
2007-06-11,50.6821
2007-06-08,50.7397
2007-06-07,52.2769
2007-06-06,53.5491
2007-06-05,53.3008
2007-06-04,53.1071
2007-06-01,52.4011
2007-05-31,54.1238
2007-05-30,52.8659
2007-05-29,52.5416
2007-05-25,50.5520
2007-05-24,55.7021
2007-05-23,57.7511
2007-05-22,57.2968
2007-05-21,57.6136
2007-05-18,56.5040
2007-05-17,55.5472
2007-05-16,54.8386
2007-05-15,54.9084
2007-05-14,55.0922
2007-05-11,55.1603
2007-05-10,56.7470
2007-05-09,56.2447
2007-05-08,56.1733
2007-05-07,57.1604
2007-05-04,57.7173
2007-05-03,57.2567
2007-05-02,57.1887
2007-05-01,57.2334
2007-04-30,57.2170
2007-04-27,56.8251
2007-04-26,57.5596
2007-04-25,57.8406
2007-04-24,61.4254
2007-04-23,60.7588
2007-04-20,60.4697
2007-04-19,60.2264
2007-04-18,63.8993
2007-04-17,62.3237
2007-04-16,61.4496
2007-04-13,61.9544
2007-04-12,60.6183
2007-04-11,61.8645
2007-04-10,62.1208
2007-04-09,61.9035
2007-04-05,61.4375
2007-04-04,61.2822
2007-04-03,60.6592
2007-04-02,59.5718
2007-03-30,60.4906
2007-03-29,60.0279
2007-03-28,60.3635
2007-03-27,58.9783
2007-03-26,59.0255
2007-03-23,58.8637
2007-03-22,60.2436
2007-03-21,60.1033
2007-03-20,61.2606
2007-03-19,61.0650
2007-03-16,61.4404
2007-03-15,60.1920
2007-03-14,60.7748
2007-03-13,63.8379
2007-03-12,62.1001
2007-03-09,61.7131
2007-03-08,61.5587
2007-03-07,60.7810
2007-03-06,59.4584
2007-03-05,60.7607
2007-03-02,62.4092
2007-03-01,62.3552
2007-02-28,62.2713
2007-02-27,64.8762
2007-02-26,67.9747
2007-02-23,67.2940
2007-02-22,69.1930
2007-02-21,67.8550
2007-02-20,66.9874
2007-02-16,66.8848
2007-02-15,67.3847
2007-02-14,67.8835
2007-02-13,66.6407
2007-02-12,66.7137
2007-02-09,68.9244
2007-02-08,68.5878
2007-02-07,67.5218
2007-02-06,66.2925
2007-02-05,65.7597
2007-02-02,65.5657
2007-02-01,65.2561
2007-01-31,65.4732
2007-01-30,65.2686
2007-01-29,64.5654
2007-01-26,65.1861
2007-01-25,64.6853
2007-01-24,62.3104
2007-01-23,60.1597
2007-01-22,62.1204
2007-01-19,61.5453
2007-01-18,62.7044
2007-01-17,62.4638
2007-01-16,63.5387
2007-01-12,62.1417
2007-01-11,60.9420
2007-01-10,60.2156
2007-01-09,60.2891
2007-01-08,60.0493
2007-01-05,61.0940
2007-01-04,62.9332
2007-01-03,64.4853
2006-12-29,63.6928
2006-12-28,65.7774
2006-12-27,64.8730
2006-12-26,64.3745
2006-12-22,64.1961
2006-12-21,65.3222
2006-12-20,65.1072
2006-12-19,64.3688
2006-12-18,66.1669
2006-12-15,67.7427
2006-12-14,67.6298
2006-12-13,67.2920
2006-12-12,68.0056
2006-12-11,69.6068
2006-12-08,67.8435
2006-12-07,67.6548
2006-12-06,67.4343
2006-12-05,67.4343
2006-12-04,67.8485
2006-12-01,66.4293
2006-11-30,66.0078
2006-11-29,65.1912
2006-11-28,65.1826
2006-11-27,67.4253
2006-11-24,67.1062
2006-11-22,67.5904
2006-11-21,67.3748
2006-11-20,66.8612
2006-11-17,65.4661
2006-11-16,66.3377
2006-11-15,66.1705
2006-11-14,66.1457
2006-11-13,65.3211
2006-11-10,64.6541
2006-11-09,63.9994
2006-11-08,63.9994
2006-11-07,64.7728
2006-11-06,63.6942
2006-11-03,64.0025
2006-11-02,63.2593
2006-11-01,66.9367
2006-10-31,66.3938
2006-10-30,64.8665
2006-10-27,63.7462
2006-10-26,63.4240
2006-10-25,63.4240
2006-10-24,63.3313
2006-10-23,63.5689
2006-10-20,62.9770
2006-10-19,62.7112
2006-10-18,56.9954
2006-10-17,58.6135
2006-10-16,58.4976
2006-10-13,58.2100
2006-10-12,57.4562
2006-10-11,57.4562
2006-10-10,58.2376
2006-10-09,57.8657
2006-10-06,57.2763
2006-10-05,56.1689
2006-10-04,55.7616
2006-10-03,56.6621
2006-10-02,56.0809
2006-09-29,57.0132
2006-09-28,57.9141
2006-09-27,57.6800
2006-09-26,58.4564
2006-09-25,58.1742
2006-09-22,58.0664
2006-09-21,60.0436
2006-09-20,58.8240
2006-09-19,58.0019
2006-09-18,57.2749
2006-09-15,57.5765
2006-09-14,56.5646
2006-09-13,56.7866
2006-09-12,55.1769
2006-09-11,58.7408
2006-09-08,58.3992
2006-09-07,59.3660
2006-09-06,60.6664
2006-09-05,60.4616
2006-09-01,59.9215
2006-08-31,57.9326
2006-08-30,60.8515
2006-08-29,60.4551
2006-08-28,58.6680
2006-08-25,57.8044
2006-08-24,58.7528
2006-08-23,59.7163
2006-08-22,60.4249
2006-08-21,59.7796
2006-08-18,59.6029
2006-08-17,60.1048
2006-08-16,58.8233
2006-08-15,58.3404
2006-08-14,58.2200
2006-08-11,58.4693
2006-08-10,58.4693
2006-08-09,59.2214
2006-08-08,59.8634
2006-08-07,59.2486
2006-08-04,59.1951
2006-08-03,58.1378
2006-08-02,57.0194
2006-08-01,57.1916
2006-07-31,56.4750
2006-07-28,56.1436
2006-07-27,58.2784
2006-07-26,57.5367
2006-07-25,52.9771
2006-07-24,50.6430
2006-07-21,51.3364
2006-07-20,53.1751
2006-07-19,51.6998
2006-07-18,49.7952
2006-07-17,50.8299
2006-07-14,51.0286
2006-07-13,52.4562
2006-07-12,53.2315
2006-07-11,54.1942
2006-07-10,53.8961
2006-07-07,54.0691
2006-07-06,54.1546
2006-07-05,55.8745
2006-07-03,55.6506
2006-06-30,54.9055
2006-06-29,52.9551
2006-06-28,54.1322
2006-06-27,54.4825
2006-06-26,54.4825
2006-06-23,52.7838
2006-06-22,53.5528
2006-06-21,52.4167
2006-06-20,53.0118
2006-06-19,54.5784
2006-06-16,55.4739
2006-06-15,51.9710
2006-06-14,51.3381
2006-06-13,50.9027
2006-06-12,52.7446
2006-06-09,52.7446
2006-06-08,54.1473
2006-06-07,55.0540
2006-06-06,55.7572
2006-06-05,59.0233
2006-06-02,58.6581
2006-06-01,58.0701
2006-05-31,55.5854
2006-05-30,55.5854
2006-05-26,54.0551
2006-05-25,53.7688
2006-05-24,51.2193
2006-05-23,50.9072
2006-05-22,51.3251
2006-05-19,53.9792
2006-05-18,55.2368
2006-05-17,57.0447
2006-05-16,58.4732
2006-05-15,59.9974
2006-05-12,61.5758
2006-05-11,62.1696
2006-05-10,62.1547
2006-05-09,62.5681
2006-05-08,63.3234
2006-05-05,62.3724
2006-05-04,62.3724
2006-05-03,61.6440
2006-05-02,61.0508
2006-05-01,63.1392
2006-04-28,61.4240
2006-04-27,64.9107
2006-04-26,64.6623
2006-04-25,61.4415
2006-04-24,60.9091
2006-04-21,62.2728
2006-04-20,60.4440
2006-04-19,60.3540
2006-04-18,59.8146
2006-04-17,59.1774
2006-04-13,59.0680
2006-04-12,58.9056
2006-04-11,59.0335
2006-04-10,59.8261
2006-04-07,59.7747
2006-04-06,62.4452
2006-04-05,61.9536
2006-04-04,61.7071
2006-04-03,60.7914
2006-03-31,59.3127
2006-03-30,57.1634
2006-03-29,56.3752
2006-03-28,56.3752
2006-03-27,56.5009
2006-03-24,56.3094
2006-03-23,55.9470
2006-03-22,56.1640
2006-03-21,55.7893
2006-03-20,57.6549
2006-03-17,57.7289
2006-03-16,60.1308
2006-03-15,57.7663
2006-03-14,55.6158
2006-03-13,55.5127
2006-03-10,55.9331
2006-03-09,56.4421
2006-03-08,56.8235
2006-03-07,58.7763
2006-03-06,59.5816
2006-03-03,60.1217
2006-03-02,59.8172
2006-03-01,57.5095
2006-02-28,57.2741
2006-02-27,56.7439
2006-02-24,57.2354
2006-02-23,57.2354
2006-02-22,59.7369
2006-02-21,59.3693
2006-02-17,59.6370
2006-02-16,59.6370
2006-02-15,59.5135
2006-02-14,59.0734
2006-02-13,59.8928
2006-02-10,59.1971
2006-02-09,60.6452
2006-02-08,60.9594
2006-02-07,62.3898
2006-02-06,61.3154
2006-02-03,61.2819
2006-02-02,63.3013
2006-02-01,62.6066
2006-01-31,62.2471
2006-01-30,64.4633
2006-01-27,61.6794
2006-01-26,58.8330
2006-01-25,57.2617
2006-01-24,55.7331
2006-01-23,54.0953
2006-01-20,57.3124
2006-01-19,56.5597
2006-01-18,56.8060
2006-01-17,56.3387
2006-01-13,56.7006
2006-01-12,56.8502
2006-01-11,57.2963
2006-01-10,57.2523
2006-01-09,56.9251
2006-01-06,58.5404
2006-01-05,58.4350
2006-01-04,58.2680
2006-01-03,54.9539
2005-12-30,55.3017
2005-12-29,56.6232
2005-12-28,55.7451
2005-12-27,55.9208
2005-12-23,54.3644
2005-12-22,52.3071
2005-12-21,52.1778
2005-12-20,52.2335
2005-12-19,54.1662
2005-12-16,54.2243
2005-12-15,54.7433
2005-12-14,54.9444
2005-12-13,52.3630
2005-12-12,52.7134
2005-12-09,53.1066
2005-12-08,54.1277
2005-12-07,53.5174
2005-12-06,53.5174
2005-12-05,53.2770
2005-12-02,52.6020
2005-12-01,51.6952
2005-11-30,52.3608
2005-11-29,51.9961
2005-11-28,53.0611
2005-11-25,52.7519
2005-11-23,52.4676
2005-11-22,52.7798
2005-11-21,52.6181
2005-11-18,52.7450
2005-11-17,51.7844
2005-11-16,51.6694
2005-11-15,52.1588
2005-11-14,52.4273
2005-11-11,51.4668
2005-11-10,50.6001
2005-11-09,50.4857
2005-11-08,49.5200
2005-11-07,49.1485
2005-11-04,49.7334
2005-11-03,49.9357
2005-11-02,48.0425
2005-11-01,47.3501
2005-10-31,47.3715
2005-10-28,44.1172
2005-10-27,45.7304
2005-10-26,46.4110
2005-10-25,48.0913
2005-10-24,48.5585
2005-10-21,48.0623
2005-10-20,47.8894
2005-10-19,47.8161
2005-10-18,48.3733
2005-10-17,50.0004
2005-10-14,50.0470
2005-10-13,49.2559
2005-10-12,52.1458
2005-10-11,51.0250
2005-10-10,50.7413
2005-10-07,50.9833
2005-10-06,50.5193
2005-10-05,52.8822
2005-10-04,53.8890
2005-10-03,53.6219
2005-09-30,50.7949
2005-09-29,50.0024
2005-09-28,50.6289
2005-09-27,50.7539
2005-09-26,51.8882
2005-09-23,49.4180
2005-09-22,49.3156
2005-09-21,48.3914
2005-09-20,49.4757
2005-09-19,49.5502
2005-09-16,49.4004
2005-09-15,49.3265
2005-09-14,49.0826
2005-09-13,48.8405
2005-09-12,49.1604
2005-09-09,48.9723
2005-09-08,48.9491
2005-09-07,49.4133
2005-09-06,48.7302
2005-09-02,48.7518
2005-09-01,49.7482
2005-08-31,48.4648
2005-08-30,48.7224
2005-08-29,47.6741
2005-08-26,47.7576
2005-08-25,46.6084
2005-08-24,46.8109
2005-08-23,49.6313
2005-08-22,48.5542
2005-08-19,49.0812
2005-08-18,49.0131
2005-08-17,49.6216
2005-08-16,50.5471
2005-08-15,51.5373
2005-08-12,51.3028
2005-08-11,51.4140
2005-08-10,52.5337
2005-08-09,51.7273
2005-08-08,51.5822
2005-08-05,51.9774
2005-08-04,52.8176
2005-08-03,52.9283
2005-08-02,52.6943
2005-08-01,53.4123
2005-07-29,53.8055
2005-07-28,53.4687
2005-07-27,53.2639
2005-07-26,52.5166
2005-07-25,52.1214
